source_id,source_name,target_id,target_name
6vXTefBL93Dj5IqAWq6OTv,French Montana,5oNgAs7j5XcBMzWv3HAnHG,DJ Drama
6vXTefBL93Dj5IqAWq6OTv,French Montana,0YWxKQj2Go9CGHCp77UOyy,Fabolous
6vXTefBL93Dj5IqAWq6OTv,French Montana,7f35VZGDpomj11PXdNn5D9,Max B
6vXTefBL93Dj5IqAWq6OTv,French Montana,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame
6vXTefBL93Dj5IqAWq6OTv,French Montana,6KZDXtSj0SzGOV705nNeh3,Kid Ink
6vXTefBL93Dj5IqAWq6OTv,French Montana,6Ha4aES39QiVjR0L2lwuwq,Yo Gotti
6vXTefBL93Dj5IqAWq6OTv,French Montana,5gCRApTajqwbnHHPbr2Fpi,Juicy J
6vXTefBL93Dj5IqAWq6OTv,French Montana,31HjiqargV4NAw4GZqUale,Ace Hood
6vXTefBL93Dj5IqAWq6OTv,French Montana,5OrB6Jhhrl9y2PK0pSV4VP,Young Money
6vXTefBL93Dj5IqAWq6OTv,French Montana,3kortApcf0ntRWexUkJE4H,Uncle Murda
6vXTefBL93Dj5IqAWq6OTv,French Montana,17lzZA2AlOHwCwFALHttmp,2 Chainz
6vXTefBL93Dj5IqAWq6OTv,French Montana,67nwj3Y5sZQLl72VNUHEYE,Wale
6vXTefBL93Dj5IqAWq6OTv,French Montana,0NWbwDZY1VkRqFafuQm6wk,Mike WiLL Made-It
6vXTefBL93Dj5IqAWq6OTv,French Montana,3vDUJHQtqT3jFRZ2ECXDTi,Lloyd Banks
6vXTefBL93Dj5IqAWq6OTv,French Montana,0EeQBlQJFiAfJeVN2vT9s0,Nipsey Hussle
6vXTefBL93Dj5IqAWq6OTv,French Montana,6Uh8uJyN9g7oFjDK16nJgb,Juelz Santana
6vXTefBL93Dj5IqAWq6OTv,French Montana,0QHgL1lAIqAw0HtD7YldmP,DJ Khaled
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,6KZDXtSj0SzGOV705nNeh3,Kid Ink
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,6vXTefBL93Dj5IqAWq6OTv,French Montana
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,20sxb77xiYeusSH8cVdatc,Meek Mill
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,3KV3p5EY4AvKxOlhGHORLg,Jeremih
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,21WS9wngs9AqFckK7yYJPM,PnB Rock
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,19Fi1Rj7kk8kyiwxpXy3yM,August Alsina
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,67nwj3Y5sZQLl72VNUHEYE,Wale
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,7mDU6nMUJnOSY2Hkjz5oqM,Roy Woods
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,0EeQBlQJFiAfJeVN2vT9s0,Nipsey Hussle
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,6AUl0ykLLpvTktob97x9hO,Tee Grizzley
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,0YWxKQj2Go9CGHCp77UOyy,Fabolous
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,4tMm1dU6Gn04VAZ9ClHcIZ,Jacquees
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,1sBkRIssrMs1AbVkOJbc7a,Rick Ross
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,5oNgAs7j5XcBMzWv3HAnHG,DJ Drama
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,2iojnBLj0qIMiKPvVhLnsH,Trey Songz
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,4IVAbR2w4JJNJDDRFP3E83,6LACK
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,7e10JUMF7MJmmwYpnTSMI5,Dave East
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,7mDU6nMUJnOSY2Hkjz5oqM,Roy Woods
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,4HzKw8XcD0piJmDrrPRCYk,Majid Jordan
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,6g8AmloI8egfrr3dm3SnUL,TWENTY88
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,4IVAbR2w4JJNJDDRFP3E83,6LACK
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,4W49e48G0gg1pucAN6JiGH,Yo Trane
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,5YHM0i7v5TqqibZhS0YiuX,Ryan Trey
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,5J7URjIP8aFmeSn2QwF9Au,TYuS
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,7e1ICztHM2Sc4JNLxeMXYl,dvsn
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,21WS9wngs9AqFckK7yYJPM,PnB Rock
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,3KV3p5EY4AvKxOlhGHORLg,Jeremih
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,41I5xI04kixwmonDBl0Sda,King Combs
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,6TrQLQR8tUluPbmdPy6jqY,ELHAE
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,19Fi1Rj7kk8kyiwxpXy3yM,August Alsina
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,1ZilzPhvZhYUCSGczNRlyt,Eli Sostre
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,5ZS223C6JyBfXasXxrRqOk,Jhené Aiko
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,0XIKGBo9PnK1ApI5tZA60d,DaniLeigh
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,4tMm1dU6Gn04VAZ9ClHcIZ,Jacquees
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6KZDXtSj0SzGOV705nNeh3,Kid Ink
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,19Fi1Rj7kk8kyiwxpXy3yM,August Alsina
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,5oNgAs7j5XcBMzWv3HAnHG,DJ Drama
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,5OrB6Jhhrl9y2PK0pSV4VP,Young Money
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,3KV3p5EY4AvKxOlhGHORLg,Jeremih
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,2r8r62VGJKGi463aH1HJUZ,Kirko Bangz
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,0bdJZl7TDeiymDYzMJnVh2,Preme
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,17lzZA2AlOHwCwFALHttmp,2 Chainz
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6d47Z08T4snK50HgTEHo5Z,Sage The Gemini
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,67nwj3Y5sZQLl72VNUHEYE,Wale
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,4tMm1dU6Gn04VAZ9ClHcIZ,Jacquees
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,2ZavqCJe7uqkRpISes0NFi,Iamsu!
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,5bgfj5zUoWpyeVatGDjn6H,K CAMP
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,0NWbwDZY1VkRqFafuQm6wk,Mike WiLL Made-It
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,0f5nVCcR06GX8Qikz0COtT,Omarion
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,7mDU6nMUJnOSY2Hkjz5oqM,Roy Woods
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,2iojnBLj0qIMiKPvVhLnsH,Trey Songz
360IAlyVv4PCEVjgyMZrxK,Miguel,7e1ICztHM2Sc4JNLxeMXYl,dvsn
360IAlyVv4PCEVjgyMZrxK,Miguel,4HzKw8XcD0piJmDrrPRCYk,Majid Jordan
360IAlyVv4PCEVjgyMZrxK,Miguel,6g8AmloI8egfrr3dm3SnUL,TWENTY88
360IAlyVv4PCEVjgyMZrxK,Miguel,3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz
360IAlyVv4PCEVjgyMZrxK,Miguel,5ZS223C6JyBfXasXxrRqOk,Jhené Aiko
360IAlyVv4PCEVjgyMZrxK,Miguel,3Y7RZ31TRPVadSFVy1o8os,H.E.R.
360IAlyVv4PCEVjgyMZrxK,Miguel,7r2oyrNc0YjSC7hZL87V0Y,Ro James
360IAlyVv4PCEVjgyMZrxK,Miguel,3jk39CGeaaSO3FPKNx1RUx,Syd
360IAlyVv4PCEVjgyMZrxK,Miguel,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR
360IAlyVv4PCEVjgyMZrxK,Miguel,7mDU6nMUJnOSY2Hkjz5oqM,Roy Woods
360IAlyVv4PCEVjgyMZrxK,Miguel,3UjPnt2nRmw10N58bBeNOg,Xavier Omär
360IAlyVv4PCEVjgyMZrxK,Miguel,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller
360IAlyVv4PCEVjgyMZrxK,Miguel,1Xfmvd48oOhEWkscWyEbh9,Lloyd
360IAlyVv4PCEVjgyMZrxK,Miguel,3KV3p5EY4AvKxOlhGHORLg,Jeremih
360IAlyVv4PCEVjgyMZrxK,Miguel,1W3FSF1BLpY3hlVIgvenLz,The-Dream
360IAlyVv4PCEVjgyMZrxK,Miguel,4ULO7IGI3M2bo0Ap7B9h8a,Teyana Taylor
360IAlyVv4PCEVjgyMZrxK,Miguel,7gSjFKpVmDgC2MMsnN8CYq,Jazmine Sullivan
360IAlyVv4PCEVjgyMZrxK,Miguel,3QTDHixorJelOLxoxcjqGx,SiR
360IAlyVv4PCEVjgyMZrxK,Miguel,4W49e48G0gg1pucAN6JiGH,Yo Trane
360IAlyVv4PCEVjgyMZrxK,Miguel,2iojnBLj0qIMiKPvVhLnsH,Trey Songz
1RyvyyTE3xzB2ZywiAwp0i,Future,17lzZA2AlOHwCwFALHttmp,2 Chainz
1RyvyyTE3xzB2ZywiAwp0i,Future,15iVAtD3s3FsQR4w1v6M0P,Chief Keef
1RyvyyTE3xzB2ZywiAwp0i,Future,6Ha4aES39QiVjR0L2lwuwq,Yo Gotti
1RyvyyTE3xzB2ZywiAwp0i,Future,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame
1RyvyyTE3xzB2ZywiAwp0i,Future,20sxb77xiYeusSH8cVdatc,Meek Mill
1RyvyyTE3xzB2ZywiAwp0i,Future,6vXTefBL93Dj5IqAWq6OTv,French Montana
1RyvyyTE3xzB2ZywiAwp0i,Future,13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane
1RyvyyTE3xzB2ZywiAwp0i,Future,0VRj0yCOv2FXJNP47XQnx5,Quavo
1RyvyyTE3xzB2ZywiAwp0i,Future,3HiuzBlSW7pGDXlSFMhO2g,Young Dolph
1RyvyyTE3xzB2ZywiAwp0i,Future,1sBkRIssrMs1AbVkOJbc7a,Rick Ross
1RyvyyTE3xzB2ZywiAwp0i,Future,5gCRApTajqwbnHHPbr2Fpi,Juicy J
1RyvyyTE3xzB2ZywiAwp0i,Future,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin
1RyvyyTE3xzB2ZywiAwp0i,Future,3hcs9uc56yIGFCSy9leWe7,Lil Durk
1RyvyyTE3xzB2ZywiAwp0i,Future,5lHRUCqkQZCIWeX7xG4sYT,Rich Homie Quan
1RyvyyTE3xzB2ZywiAwp0i,Future,0NWbwDZY1VkRqFafuQm6wk,Mike WiLL Made-It
1RyvyyTE3xzB2ZywiAwp0i,Future,5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg
1RyvyyTE3xzB2ZywiAwp0i,Future,7rkW85dBwwrJtlHRDkJDAC,NAV
1RyvyyTE3xzB2ZywiAwp0i,Future,50co4Is1HCEo8bhOyUWKpn,Young Thug
1RyvyyTE3xzB2ZywiAwp0i,Future,2hlmm7s2ICUX0LVIhVFlZQ,Gunna
1RyvyyTE3xzB2ZywiAwp0i,Future,0A0FS04o6zMoto8OKPsDwY,YG
4IVAbR2w4JJNJDDRFP3E83,6LACK,4HzKw8XcD0piJmDrrPRCYk,Majid Jordan
4IVAbR2w4JJNJDDRFP3E83,6LACK,4W49e48G0gg1pucAN6JiGH,Yo Trane
4IVAbR2w4JJNJDDRFP3E83,6LACK,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR
4IVAbR2w4JJNJDDRFP3E83,6LACK,6g8AmloI8egfrr3dm3SnUL,TWENTY88
4IVAbR2w4JJNJDDRFP3E83,6LACK,7mDU6nMUJnOSY2Hkjz5oqM,Roy Woods
4IVAbR2w4JJNJDDRFP3E83,6LACK,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller
4IVAbR2w4JJNJDDRFP3E83,6LACK,5YHM0i7v5TqqibZhS0YiuX,Ryan Trey
4IVAbR2w4JJNJDDRFP3E83,6LACK,7e1ICztHM2Sc4JNLxeMXYl,dvsn
4IVAbR2w4JJNJDDRFP3E83,6LACK,3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz
4IVAbR2w4JJNJDDRFP3E83,6LACK,0pghUohLPptZWBasy2wmUx,THEY.
4IVAbR2w4JJNJDDRFP3E83,6LACK,1ZilzPhvZhYUCSGczNRlyt,Eli Sostre
4IVAbR2w4JJNJDDRFP3E83,6LACK,2I9SLklAOG0vdMiUUMNxRl,88GLAM
4IVAbR2w4JJNJDDRFP3E83,6LACK,6G1yTgvoYsuVb2Ja8cVVJ2,anders
4IVAbR2w4JJNJDDRFP3E83,6LACK,5gsyao2Qm21EKylbVIuRQ3,11:11
4IVAbR2w4JJNJDDRFP3E83,6LACK,08v1r0jqDyvSo2LtSqHxcy,Reo Cragun
4IVAbR2w4JJNJDDRFP3E83,6LACK,27w1NoOLMX7tJMYqcetPyG,Vic Mensa
4IVAbR2w4JJNJDDRFP3E83,6LACK,3UjPnt2nRmw10N58bBeNOg,Xavier Omär
4IVAbR2w4JJNJDDRFP3E83,6LACK,3Y7RZ31TRPVadSFVy1o8os,H.E.R.
4IVAbR2w4JJNJDDRFP3E83,6LACK,6TrQLQR8tUluPbmdPy6jqY,ELHAE
4IVAbR2w4JJNJDDRFP3E83,6LACK,4Gso3d4CscCijv0lmajZWs,Don Toliver
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,0g9vAlRPK9Gt3FKCekk4TW,Ab-Soul
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,0Y4inQK6OespitzD6ijMwb,Freddie Gibbs
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,3s8alQfNnY0roAHaJh7Xxt,Dom Kennedy
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,0ONHkAv9pCAFxb0zJwDNTy,Pusha T
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,7a9KRWdaSZktpGGnWndzbC,Black Hippy
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,68kEuyFKyqrdQQLLsmiatm,Vince Staples
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,1dqGS5sT6PE2wEvP1gROZC,Flatbush Zombies
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,0CKa42Jqrc9fSFbDjePaXP,Big K.R.I.T.
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,6aaMZ3fcfLv4tEbmY7bjRM,Isaiah Rashad
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,28ExwzUQsvgJooOI0X1mr3,Jay Rock
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,2P5sC9cVZDToPxyomzF1UH,Joey Bada$$
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,3kf0gOpxWtkyeMNJVDQPtd,Smoke Dza
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,6X8WdFjrNhXATMDSs26aCc,Curren$y
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,0tPjSrb43a58uznKru1k2P,A$AP Twelvyy
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,7aA592KWirLsnfb5ulGWvU,Danny Brown
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,1LrWZc2qPhRCHyr6XtpBxq,Dizzy Wright
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,7BMccF0hQFBpP6417k1OtQ,Action Bronson
55Aa2cqylxrFIXC767Z865,Lil Wayne,5OrB6Jhhrl9y2PK0pSV4VP,Young Money
55Aa2cqylxrFIXC767Z865,Lil Wayne,1sBkRIssrMs1AbVkOJbc7a,Rick Ross
55Aa2cqylxrFIXC767Z865,Lil Wayne,35sCXuy5gN6Or69rZ9vqBs,Birdman
55Aa2cqylxrFIXC767Z865,Lil Wayne,6Ha4aES39QiVjR0L2lwuwq,Yo Gotti
55Aa2cqylxrFIXC767Z865,Lil Wayne,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame
55Aa2cqylxrFIXC767Z865,Lil Wayne,4OBJLual30L7gRl5UkeRcT,T.I.
55Aa2cqylxrFIXC767Z865,Lil Wayne,4yBK75WVCQXej1p04GWqxH,Jeezy
55Aa2cqylxrFIXC767Z865,Lil Wayne,17lzZA2AlOHwCwFALHttmp,2 Chainz
55Aa2cqylxrFIXC767Z865,Lil Wayne,5oNgAs7j5XcBMzWv3HAnHG,DJ Drama
55Aa2cqylxrFIXC767Z865,Lil Wayne,13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane
55Aa2cqylxrFIXC767Z865,Lil Wayne,31HjiqargV4NAw4GZqUale,Ace Hood
55Aa2cqylxrFIXC767Z865,Lil Wayne,3jksrX4oBklxR78ft8gv3j,Plies
55Aa2cqylxrFIXC767Z865,Lil Wayne,5gCRApTajqwbnHHPbr2Fpi,Juicy J
55Aa2cqylxrFIXC767Z865,Lil Wayne,20sxb77xiYeusSH8cVdatc,Meek Mill
55Aa2cqylxrFIXC767Z865,Lil Wayne,0YWxKQj2Go9CGHCp77UOyy,Fabolous
55Aa2cqylxrFIXC767Z865,Lil Wayne,0c173mlxpT3dSFRgMO8XPh,Big Sean
55Aa2cqylxrFIXC767Z865,Lil Wayne,67nwj3Y5sZQLl72VNUHEYE,Wale
55Aa2cqylxrFIXC767Z865,Lil Wayne,0QHgL1lAIqAw0HtD7YldmP,DJ Khaled
55Aa2cqylxrFIXC767Z865,Lil Wayne,3aQeKQSyrW4qWr35idm0cy,T-Pain
55Aa2cqylxrFIXC767Z865,Lil Wayne,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,0ONHkAv9pCAFxb0zJwDNTy,Pusha T
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,0g9vAlRPK9Gt3FKCekk4TW,Ab-Soul
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,0c173mlxpT3dSFRgMO8XPh,Big Sean
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,17lzZA2AlOHwCwFALHttmp,2 Chainz
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,6l3HvQ5sa6mXTsMTB19rO5,J. Cole
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,28ExwzUQsvgJooOI0X1mr3,Jay Rock
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,0Y4inQK6OespitzD6ijMwb,Freddie Gibbs
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,0CKa42Jqrc9fSFbDjePaXP,Big K.R.I.T.
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2P5sC9cVZDToPxyomzF1UH,Joey Bada$$
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2hPgGN4uhvXAxiXQBIXOmE,KIDS SEE GHOSTS
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,68kEuyFKyqrdQQLLsmiatm,Vince Staples
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,6aaMZ3fcfLv4tEbmY7bjRM,Isaiah Rashad
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,3A5tHz1SfngyOZM2gItYKu,Earl Sweatshirt
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,7aA592KWirLsnfb5ulGWvU,Danny Brown
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2h93pZq0e7k5yf4dywlkpM,Frank Ocean
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,0fA0VVWsXO9YnASrzqfmYu,Kid Cudi
